ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
frame_000011,,pimg,1,0.5517135416666666,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000011,,pimg,1,0.7426666666666667,0.852328125,0.23794444444444446,0.570787037037037,0,-1,-1,-1,-1
frame_000011,,p2,1,0.4393697916666667,0.9178541666666666,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000012,,p1,1,0.05255208333333334,0.4754375,0.29018518518518516,0.9976666666666667,0,-1,-1,-1,-1
frame_000012,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000012,,pimg,1,0.0,0.07504166666666667,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000012,,pimg,1,0.14456770833333332,0.233,0.3584351851851852,0.6338425925925926,0,-1,-1,-1,-1
frame_000012,,pimg,1,0.5515520833333334,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000012,,pimg,1,0.742609375,0.8523125,0.2378888888888889,0.5707314814814815,0,-1,-1,-1,-1
frame_000012,,p2,1,0.4393697916666667,0.9176145833333333,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000013,,p1,1,0.050520833333333334,0.4754375,0.2866666666666667,0.9976666666666667,0,-1,-1,-1,-1
frame_000013,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000013,,pimg,1,0.0,0.07490625,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000013,,pimg,1,0.14430208333333333,0.23273437500000002,0.3583148148148148,0.6337222222222222,0,-1,-1,-1,-1
frame_000013,,pimg,1,0.551390625,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000013,,pimg,1,0.7425520833333333,0.8522968750000001,0.23783333333333334,0.570675925925926,0,-1,-1,-1,-1
frame_000013,,p2,1,0.4393697916666667,0.9173697916666667,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000014,,p1,1,0.049895833333333334,0.4754375,0.29018518518518516,0.9976666666666667,0,-1,-1,-1,-1
frame_000014,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000014,,pimg,1,0.0,0.07477083333333333,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000014,,pimg,1,0.14403645833333334,0.23246874999999997,0.3581944444444445,0.633611111111111,0,-1,-1,-1,-1
frame_000014,,pimg,1,0.5512291666666667,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000014,,pimg,1,0.7424999999999999,0.8522812500000001,0.23777777777777778,0.5706203703703704,0,-1,-1,-1,-1
frame_000014,,p2,1,0.4393697916666667,0.9171302083333334,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000015,,p1,1,0.050520833333333334,0.4754375,0.29018518518518516,0.9976666666666667,0,-1,-1,-1,-1
frame_000015,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000015,,pimg,1,0.0,0.07463541666666668,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000015,,pimg,1,0.14377083333333335,0.23220312499999998,0.3580740740740741,0.6334907407407407,0,-1,-1,-1,-1
frame_000015,,pimg,1,0.5510677083333333,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000015,,pimg,1,0.7424427083333334,0.8522656249999999,0.23772222222222222,0.5705555555555556,0,-1,-1,-1,-1
frame_000015,,p2,1,0.4393697916666667,0.9168906250000001,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000016,,p1,1,0.050520833333333334,0.4754375,0.285462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000016,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000016,,pimg,1,0.0,0.0745,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000016,,pimg,1,0.14350520833333333,0.2319375,0.357962962962963,0.6333703703703704,0,-1,-1,-1,-1
frame_000016,,pimg,1,0.55090625,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000016,,pimg,1,0.7423854166666667,0.85225,0.23765740740740743,0.5705,0,-1,-1,-1,-1
frame_000016,,p2,1,0.4393697916666667,0.9166510416666667,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000017,,p1,1,0.050520833333333334,0.4754375,0.29018518518518516,0.9976666666666667,0,-1,-1,-1,-1
frame_000017,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000017,,pimg,1,0.0,0.07436458333333333,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000017,,pimg,1,0.14323958333333334,0.231671875,0.3578425925925926,0.63325,0,-1,-1,-1,-1
frame_000017,,pimg,1,0.5507447916666667,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000017,,pimg,1,0.742328125,0.8522291666666667,0.23760185185185187,0.5704444444444445,0,-1,-1,-1,-1
frame_000017,,p2,1,0.4393697916666667,0.9164114583333334,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000018,,p1,1,0.049895833333333334,0.4754375,0.2866666666666667,0.9976666666666667,0,-1,-1,-1,-1
frame_000018,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000018,,pimg,1,0.0,0.07422916666666667,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000018,,pimg,1,0.14297395833333332,0.23140625,0.3577222222222222,0.6331388888888888,0,-1,-1,-1,-1
frame_000018,,pimg,1,0.5505833333333333,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000018,,pimg,1,0.7422760416666667,0.8522135416666666,0.2375462962962963,0.5703888888888888,0,-1,-1,-1,-1
frame_000018,,p2,1,0.4393697916666667,0.9161666666666667,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000019,,p1,1,0.049895833333333334,0.4754375,0.28787037037037033,0.9976666666666667,0,-1,-1,-1,-1
frame_000019,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000019,,pimg,1,0.0,0.07409375,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000019,,pimg,1,0.14270833333333333,0.23114062500000002,0.35760185185185184,0.6330185185185185,0,-1,-1,-1,-1
frame_000019,,pimg,1,0.550421875,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000019,,pimg,1,0.7422187499999999,0.8521979166666667,0.23749074074074075,0.5703333333333334,0,-1,-1,-1,-1
frame_000019,,p2,1,0.4393697916666667,0.9159270833333333,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000020,,p1,1,0.04921875,0.4754375,0.29379629629629633,0.9976666666666667,0,-1,-1,-1,-1
frame_000020,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000020,,pimg,1,0.0,0.07395833333333333,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000020,,pimg,1,0.14244270833333333,0.230875,0.35748148148148146,0.6328981481481482,0,-1,-1,-1,-1
frame_000020,,pimg,1,0.5502604166666667,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000020,,pimg,1,0.7421614583333334,0.8521822916666667,0.2374351851851852,0.5702777777777778,0,-1,-1,-1,-1
frame_000020,,p2,1,0.4393697916666667,0.9156875,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000021,,p1,1,0.047864583333333335,0.4754375,0.285462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000021,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000021,,pimg,1,0.0,0.07376041666666668,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000021,,pimg,1,0.14224479166666668,0.230671875,0.35737037037037034,0.632787037037037,0,-1,-1,-1,-1
frame_000021,,pimg,1,0.5500989583333333,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000021,,pimg,1,0.7421041666666667,0.8521666666666667,0.23737962962962963,0.570212962962963,0,-1,-1,-1,-1
frame_000021,,p2,1,0.4393697916666667,0.9154479166666667,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000022,,p1,1,0.04854166666666667,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000022,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000022,,pimg,1,0.0,0.0735625,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000022,,pimg,1,0.14204166666666668,0.23047395833333334,0.3572592592592592,0.6326759259259259,0,-1,-1,-1,-1
frame_000022,,pimg,1,0.5499375000000001,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000022,,pimg,1,0.7420520833333334,0.8521510416666668,0.2373148148148148,0.5701574074074074,0,-1,-1,-1,-1
frame_000022,,p2,1,0.4393697916666667,0.9152083333333334,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000023,,p1,1,0.047864583333333335,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000023,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000023,,pimg,1,0.0,0.07336458333333334,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000023,,pimg,1,0.14184375,0.23027604166666665,0.35714814814814816,0.6325555555555555,0,-1,-1,-1,-1
frame_000023,,pimg,1,0.5497760416666666,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000023,,pimg,1,0.7419947916666667,0.8521354166666666,0.23725925925925928,0.5701018518518519,0,-1,-1,-1,-1
frame_000023,,p2,1,0.4393697916666667,0.9149635416666667,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000024,,p1,1,0.047864583333333335,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000024,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000024,,pimg,1,0.0,0.07316666666666666,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000024,,pimg,1,0.14164583333333333,0.23007291666666668,0.3570277777777778,0.6324444444444444,0,-1,-1,-1,-1
frame_000024,,pimg,1,0.5496145833333334,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000024,,pimg,1,0.7419375,0.8521197916666666,0.23720370370370372,0.5700462962962963,0,-1,-1,-1,-1
frame_000024,,p2,1,0.4393697916666667,0.9147239583333333,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000025,,p1,1,0.047239583333333335,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000025,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000025,,pimg,1,0.0,0.07296875,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000025,,pimg,1,0.14144270833333333,0.229875,0.3569166666666667,0.6323333333333333,0,-1,-1,-1,-1
frame_000025,,pimg,1,0.549453125,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000025,,pimg,1,0.7418802083333333,0.8521041666666667,0.23714814814814816,0.5699907407407407,0,-1,-1,-1,-1
frame_000025,,p2,1,0.4393697916666667,0.914484375,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000026,,p1,1,0.047864583333333335,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000026,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000026,,pimg,1,0.0,0.07277083333333333,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000026,,pimg,1,0.14124479166666667,0.22967708333333334,0.3568055555555556,0.6322129629629629,0,-1,-1,-1,-1
frame_000026,,pimg,1,0.5492916666666667,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000026,,pimg,1,0.741828125,0.8520885416666667,0.2370925925925926,0.5699351851851852,0,-1,-1,-1,-1
frame_000026,,p2,1,0.4393697916666667,0.9142447916666666,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000027,,p1,1,0.047864583333333335,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000027,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000027,,pimg,1,0.0,0.07257291666666667,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000027,,pimg,1,0.141046875,0.22947916666666668,0.3566851851851852,0.6321018518518519,0,-1,-1,-1,-1
frame_000027,,pimg,1,0.5491302083333333,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000027,,pimg,1,0.7417708333333334,0.8520729166666666,0.23703703703703705,0.5698796296296297,0,-1,-1,-1,-1
frame_000027,,p2,1,0.4393697916666667,0.9140052083333334,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000028,,p1,1,0.04854166666666667,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000028,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000028,,pimg,1,0.0,0.07237500000000001,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000028,,pimg,1,0.14084895833333333,0.22927604166666665,0.3565740740740741,0.6319907407407407,0,-1,-1,-1,-1
frame_000028,,pimg,1,0.54896875,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000028,,pimg,1,0.7417135416666666,0.8520572916666667,0.2369814814814815,0.5698148148148148,0,-1,-1,-1,-1
frame_000028,,p2,1,0.4393697916666667,0.9137604166666667,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000029,,p1,1,0.047239583333333335,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000029,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000029,,pimg,1,0.0,0.07217708333333334,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000029,,pimg,1,0.14064583333333333,0.229078125,0.356462962962963,0.6318703703703703,0,-1,-1,-1,-1
frame_000029,,pimg,1,0.5488072916666666,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000029,,pimg,1,0.74165625,0.8520416666666667,0.23691666666666666,0.5697592592592593,0,-1,-1,-1,-1
frame_000029,,p2,1,0.4393697916666667,0.9135208333333333,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000030,,p1,1,0.0465625,0.4754375,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000030,,pimg,1,0.39348958333333334,0.50559375,0.16433333333333333,0.576925925925926,0,-1,-1,-1,-1
frame_000030,,pimg,1,0.0,0.07197916666666666,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000030,,pimg,1,0.14044791666666667,0.22888020833333333,0.3563425925925926,0.6317592592592592,0,-1,-1,-1,-1
frame_000030,,pimg,1,0.5486458333333334,0.666765625,0.23542592592592593,0.5730185185185185,0,-1,-1,-1,-1
frame_000030,,pimg,1,0.7416041666666667,0.8520208333333333,0.2368611111111111,0.5697037037037037,0,-1,-1,-1,-1
frame_000030,,p2,1,0.4393697916666667,0.91328125,0.11727777777777777,1.0,0,-1,-1,-1,-1
frame_000031,,p1,1,0.04458333333333333,0.4727604166666667,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000031,,pimg,1,0.38911979166666666,0.4908489583333333,0.166,0.5678888888888889,0,-1,-1,-1,-1
frame_000031,,pimg,1,0.0,0.07184375,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000031,,pimg,1,0.14047916666666668,0.22891145833333332,0.3563425925925926,0.6317592592592592,0,-1,-1,-1,-1
frame_000031,,pimg,1,0.5486458333333334,0.666765625,0.23521296296296296,0.5730185185185185,0,-1,-1,-1,-1
frame_000031,,pimg,1,0.7415468749999999,0.8520052083333333,0.23680555555555555,0.5696481481481481,0,-1,-1,-1,-1
frame_000031,,p2,1,0.4393697916666667,0.9124010416666667,0.11685185185185186,1.0,0,-1,-1,-1,-1
frame_000032,,p1,1,0.04458333333333333,0.4727604166666667,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000032,,pimg,1,0.38919270833333336,0.490921875,0.166,0.5678888888888889,0,-1,-1,-1,-1
frame_000032,,pimg,1,0.0,0.07170833333333333,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000032,,pimg,1,0.14051041666666667,0.22894270833333333,0.3563425925925926,0.6317592592592592,0,-1,-1,-1,-1
frame_000032,,pimg,1,0.5486458333333334,0.666765625,0.23500925925925925,0.5730185185185185,0,-1,-1,-1,-1
frame_000032,,pimg,1,0.7414895833333334,0.8519895833333333,0.23675,0.5695925925925925,0,-1,-1,-1,-1
frame_000032,,p2,1,0.4393697916666667,0.9115208333333332,0.11642592592592592,1.0,0,-1,-1,-1,-1
frame_000033,,p1,1,0.04057291666666667,0.4727604166666667,0.2890462962962963,0.9976666666666667,0,-1,-1,-1,-1
frame_000033,,pimg,1,0.38927083333333334,0.491,0.166,0.5678888888888889,0,-1,-1,-1,-1
frame_000033,,pimg,1,0.0,0.07157291666666667,0.35157407407407404,0.6340833333333333,0,-1,-1,-1,-1
frame_000033,,pimg,1,0.14054166666666665,0.22897395833333334,0.3563425925925926,0.6317592592592592,0,-1,-1,-1,-1
