frame nummer,x1=,y1=,x2=,y2=,time=
18,262,389,431,683,3.7166521549224854
18,0,386,139,683,3.7166521549224854
18,751,185,987,618,3.7166521549224854
18,1423,258,1669,617,3.7166521549224854
19,851,125,1757,1069,3.7786738872528076
19,97,319,889,1069,3.7786738872528076
19,0,385,140,683,3.7786738872528076
19,262,389,429,682,3.7786738872528076
19,751,185,988,617,3.7786738872528076
19,1422,259,1672,617,3.7786738872528076
20,851,126,1756,1069,3.840693235397339
20,97,321,890,1069,3.840693235397339
20,0,386,141,684,3.840693235397339
20,263,390,429,682,3.840693235397339
20,752,186,990,618,3.840693235397339
20,1422,260,1666,618,3.840693235397339
21,852,127,1757,1069,3.9037041664123535
21,97,321,890,1069,3.9037041664123535
21,0,385,140,684,3.9037041664123535
21,262,390,429,682,3.9037041664123535
21,751,186,990,618,3.9037041664123535
21,1421,259,1671,618,3.9037041664123535
22,851,126,1755,1069,3.9647159576416016
22,97,320,890,1069,3.9647159576416016
22,0,384,138,683,3.9647159576416016
22,262,389,427,682,3.9647159576416016
22,751,185,991,617,3.9647159576416016
22,1421,259,1671,618,3.9647159576416016
23,851,127,1753,1069,4.026716709136963
23,96,321,890,1069,4.026716709136963
23,0,385,138,683,4.026716709136963
23,261,389,428,682,4.026716709136963
23,751,185,985,617,4.026716709136963
23,1422,259,1664,618,4.026716709136963
24,851,127,1753,1070,4.088231801986694
24,96,322,888,1069,4.088231801986694
24,0,385,137,683,4.088231801986694
24,260,390,427,682,4.088231801986694
24,751,186,990,618,4.088231801986694
24,1419,260,1650,618,4.088231801986694
25,851,127,1752,1070,4.1492486000061035
25,96,322,888,1069,4.1492486000061035
25,0,385,137,683,4.1492486000061035
25,260,390,427,683,4.1492486000061035
25,750,186,985,617,4.1497483253479
25,1419,260,1655,618,4.1497483253479
26,850,129,1751,1070,4.211271047592163
26,96,323,887,1069,4.211271047592163
26,0,385,136,683,4.211271047592163
26,259,390,427,683,4.211271047592163
26,748,186,988,618,4.211271047592163
26,1417,260,1663,618,4.211271047592163
27,849,126,1751,1070,4.273555278778076
27,95,322,887,1069,4.273555278778076
27,0,385,136,683,4.273555278778076
27,259,389,426,682,4.273555278778076
27,743,185,978,616,4.273555278778076
27,1418,259,1648,618,4.273555278778076
28,849,128,1749,1069,4.33440899848938
28,95,324,887,1069,4.33440899848938
28,0,386,136,683,4.33440899848938
28,259,390,425,684,4.33440899848938
28,742,186,973,617,4.33440899848938
28,1417,259,1662,617,4.33440899848938
29,849,128,1748,1069,4.396934270858765
29,95,323,887,1069,4.396934270858765
29,0,385,137,684,4.396934270858765
29,259,390,425,684,4.396934270858765
29,742,186,969,617,4.396934270858765
29,1417,259,1668,617,4.396934270858765
30,849,127,1746,1069,4.458433151245117
30,93,322,886,1069,4.458433151245117
30,0,385,136,684,4.458433151245117
30,259,389,425,683,4.458433151245117
30,742,185,979,616,4.458433151245117
30,1416,258,1674,617,4.458433151245117
31,849,126,1744,1069,4.520055532455444
31,91,318,885,1069,4.520055532455444
31,0,383,136,683,4.520055532455444
31,258,387,424,682,4.520555257797241
31,1417,257,1676,616,4.520555257797241
31,742,184,982,615,4.520555257797241
32,848,125,1744,1069,4.582387447357178
32,89,319,884,1069,4.582387447357178
32,0,383,135,681,4.582387447357178
32,258,387,420,680,4.582387447357178
32,1419,256,1672,614,4.582387447357178
32,741,182,983,615,4.582387447357178
33,848,125,1741,1069,4.645685434341431
33,84,318,883,1069,4.645685434341431
33,258,387,422,681,4.645685434341431
33,0,383,134,683,4.645685434341431
33,741,182,989,615,4.645685434341431
33,1418,256,1665,615,4.645685434341431
34,849,125,1740,1069,4.706713438034058
34,83,318,881,1069,4.706713438034058
34,257,387,422,682,4.706713438034058
34,0,383,134,682,4.706713438034058
34,740,182,987,615,4.706713438034058
34,1419,256,1667,614,4.706713438034058
35,850,122,1739,1069,4.76773738861084
35,83,315,881,1069,4.76773738861084
35,0,381,134,680,4.76773738861084
35,257,386,421,679,4.76773738861084
35,739,181,990,612,4.76773738861084
35,1419,255,1666,613,4.76773738861084
36,851,122,1738,1069,4.831272602081299
36,82,317,882,1069,4.831272602081299
36,0,381,134,680,4.831272602081299
36,258,385,424,680,4.831272602081299
36,741,181,989,612,4.831272602081299
36,1422,255,1661,612,4.831272602081299
37,852,123,1737,1069,4.891555309295654
37,84,325,884,1070,4.891555309295654
37,0,383,134,682,4.891555309295654
37,259,387,426,681,4.891555309295654
37,741,181,986,615,4.891555309295654
37,1422,256,1657,614,4.891555309295654
38,854,124,1736,1069,4.954910755157471
38,82,322,884,1069,4.954910755157471
38,0,383,134,683,4.954910755157471
38,259,387,425,682,4.954910755157471
38,1423,256,1658,614,4.954910755157471
38,737,182,981,615,4.954910755157471
39,855,122,1734,1069,5.015888452529907
39,84,324,887,1070,5.015888452529907
39,0,383,134,682,5.015888452529907
39,258,387,430,680,5.015888452529907
39,1424,255,1655,612,5.015888452529907
39,738,181,983,613,5.015888452529907
40,855,122,1734,1069,5.077127456665039
40,84,324,887,1070,5.077127456665039
40,0,383,134,682,5.077127456665039
40,258,387,430,680,5.077127456665039
40,1424,255,1655,612,5.077127456665039
40,738,181,984,613,5.077127456665039
41,859,122,1731,1069,5.138638496398926
41,92,319,888,1069,5.138638496398926
41,0,384,134,683,5.138638496398926
41,258,387,445,682,5.138638496398926
41,1426,255,1633,613,5.138638496398926
41,735,181,979,614,5.138638496398926
42,861,121,1728,1069,5.200944900512695
42,93,318,889,1069,5.200944900512695
42,0,383,133,683,5.200944900512695
42,257,387,439,681,5.200944900512695
42,1428,256,1655,613,5.200944900512695
42,747,182,959,614,5.200944900512695
42,1054,254,1206,615,5.200944900512695
43,863,120,1723,1069,5.262977600097656
43,91,317,889,1069,5.262977600097656
43,0,383,133,683,5.262977600097656
43,256,386,453,682,5.262977600097656
43,1431,256,1646,612,5.262977600097656
43,749,182,967,614,5.262977600097656
43,1053,251,1207,615,5.262977600097656
44,866,121,1719,1069,5.324228286743164
44,92,315,890,1069,5.324228286743164
44,0,384,132,683,5.324228286743164
44,255,387,458,682,5.324228286743164
44,746,182,983,615,5.324228286743164
44,1432,256,1635,612,5.324228286743164
44,1052,251,1208,616,5.324228286743164
45,869,121,1714,1069,5.386906623840332
45,93,315,887,1069,5.386906623840332
45,0,383,132,683,5.386906623840332
45,256,386,461,682,5.386906623840332
45,746,181,982,613,5.386906623840332
45,1434,255,1652,611,5.386906623840332
45,1052,250,1208,614,5.386906623840332
46,871,119,1707,1069,5.448576211929321
46,96,312,885,1069,5.448576211929321
46,0,383,132,682,5.448576211929321
46,256,387,464,683,5.448576211929321
46,747,181,988,613,5.448576211929321
46,1433,255,1658,611,5.448576211929321
47,871,118,1699,1068,5.510095596313477
47,100,312,881,1069,5.510095596313477
47,255,388,464,683,5.510095596313477
47,0,384,131,683,5.5105955600738525
47,750,182,984,614,5.5105955600738525
47,1432,256,1661,613,5.5105955600738525
47,1051,252,1206,615,5.5105955600738525
48,866,114,1689,1069,5.57261848449707
48,102,310,870,1069,5.57261848449707
48,0,384,131,683,5.57261848449707
48,254,386,450,682,5.57261848449707
48,750,182,975,613,5.57261848449707
48,1429,255,1661,613,5.57261848449707
48,1050,251,1202,612,5.57261848449707
49,867,111,1678,1069,5.633417129516602
49,98,307,867,1069,5.633417129516602
49,254,385,447,682,5.633417129516602
49,0,384,131,683,5.633417129516602
49,751,181,981,612,5.633417129516602
49,1426,254,1661,612,5.633417129516602
50,866,111,1662,1069,5.69573974609375
50,98,308,861,1069,5.69573974609375
50,254,387,442,682,5.69573974609375
50,0,385,130,684,5.69573974609375
50,748,182,980,614,5.69573974609375
50,1423,255,1644,613,5.69573974609375
51,864,112,1649,1069,5.757263660430908
51,98,308,857,1069,5.757263660430908
51,253,387,439,682,5.757263660430908
51,0,384,130,683,5.757263660430908
51,749,182,979,613,5.757263660430908
51,1424,255,1653,612,5.757263660430908
52,862,110,1631,1069,5.819287300109863
52,102,310,862,1069,5.819287300109863
52,253,387,434,682,5.819287300109863
52,0,384,129,683,5.819287300109863
52,748,182,970,614,5.819287300109863
52,1420,255,1624,613,5.819287300109863
53,856,108,1609,1070,5.881310701370239
53,113,311,863,1069,5.881310701370239
53,0,385,129,684,5.881310701370239
53,253,386,430,682,5.881310701370239
53,746,181,974,614,5.881310701370239
53,1422,255,1643,613,5.881310701370239
54,856,107,1585,1070,5.942456483840942
54,118,313,861,1069,5.942456483840942
54,253,387,428,682,5.942456483840942
54,0,385,129,684,5.942456483840942
54,748,182,965,614,5.942456483840942
54,1422,254,1651,614,5.942456483840942
55,857,106,1562,1069,6.003990173339844
55,129,313,859,1069,6.003990173339844
55,254,387,422,682,6.003990173339844
55,0,385,129,684,6.003990173339844
55,748,182,950,613,6.003990173339844
55,1422,254,1655,613,6.003990173339844
56,860,105,1541,1070,6.067901849746704
56,142,314,858,1070,6.067901849746704
56,254,386,421,682,6.067901849746704
56,0,384,129,684,6.067901849746704
56,1422,253,1655,612,6.067901849746704
56,751,182,966,614,6.067901849746704
57,143,317,856,1069,6.1289191246032715
57,862,106,1517,1069,6.1289191246032715
57,254,388,415,681,6.1289191246032715
57,0,385,129,684,6.1289191246032715
57,748,182,967,614,6.1289191246032715
57,1421,254,1654,612,6.1289191246032715
58,143,316,851,1068,6.190802812576294
58,866,106,1495,1070,6.190802812576294
58,254,387,411,682,6.190802812576294
58,0,385,129,684,6.190802812576294
58,745,182,986,614,6.190802812576294
58,1420,253,1644,612,6.190802812576294
59,863,106,1481,1069,6.252337455749512
59,145,316,843,1069,6.252337455749512
59,253,386,403,681,6.252337455749512
59,0,384,129,684,6.252337455749512
59,749,181,986,612,6.252337455749512
59,1420,252,1642,611,6.252337455749512
60,861,107,1473,1069,6.314852476119995
60,146,316,835,1069,6.314852476119995
60,254,389,395,682,6.314852476119995
60,0,386,129,684,6.314852476119995
60,750,182,975,613,6.314852476119995
60,1418,253,1637,611,6.314852476119995
61,858,107,1470,1069,6.3763954639434814
61,144,317,824,1069,6.3763954639434814
61,0,386,129,685,6.3763954639434814
61,254,390,392,681,6.3763954639434814
61,748,183,972,614,6.3763954639434814
61,1414,253,1659,612,6.3763954639434814
62,858,107,1465,1070,6.4388697147369385
62,144,317,810,1068,6.4388697147369385
62,0,386,129,686,6.4388697147369385
62,749,183,989,614,6.4388697147369385
62,1410,252,1657,612,6.4388697147369385
62,254,389,385,681,6.4388697147369385
63,858,108,1460,1070,6.500571966171265
63,136,319,795,1068,6.500571966171265
63,0,386,129,685,6.500571966171265
63,748,182,978,614,6.500571966171265
63,1410,252,1662,611,6.500571966171265
64,859,109,1455,1070,6.562251091003418
64,128,319,783,1068,6.562251091003418
64,0,386,129,685,6.562251091003418
64,731,182,966,614,6.562251091003418
64,1408,252,1658,611,6.562251091003418
65,862,113,1449,1070,6.6242687702178955
65,118,320,764,1068,6.6242687702178955
65,0,386,128,685,6.6242687702178955
65,1401,251,1657,611,6.6242687702178955
65,740,181,973,613,6.6242687702178955
66,868,115,1443,1071,6.685286998748779
66,108,321,751,1067,6.685286998748779
66,0,386,128,684,6.685286998748779
66,730,180,961,612,6.685286998748779
66,1400,250,1659,611,6.685286998748779
67,97,321,764,1068,6.7477991580963135
67,877,117,1436,1071,6.7477991580963135
67,0,386,128,684,6.7477991580963135
67,740,180,978,611,6.7477991580963135
67,1397,250,1663,610,6.7477991580963135
68,80,320,777,1068,6.809325695037842
68,885,119,1433,1071,6.809325695037842
68,0,386,128,684,6.809325695037842
68,740,179,984,612,6.809325695037842
68,1398,249,1661,610,6.809325695037842
69,62,321,800,1067,6.872337102890015
69,894,124,1428,1071,6.872337102890015
69,0,386,128,685,6.872337102890015
69,736,179,988,613,6.872337102890015
69,1397,249,1659,611,6.872337102890015
70,46,321,819,1067,6.933419227600098
70,903,126,1424,1070,6.933419227600098
70,0,385,128,684,6.933419227600098
70,747,179,990,612,6.933419227600098
70,1397,249,1660,609,6.933419227600098
71,38,319,836,1067,6.995939016342163
71,915,130,1420,1070,6.995939016342163
71,0,385,129,684,6.995939016342163
71,745,179,986,611,6.995939016342163
71,1398,248,1662,608,6.995939016342163
72,34,317,850,1067,7.057966709136963
72,924,132,1413,1069,7.057966709136963
72,0,385,129,684,7.057966709136963
72,1400,248,1663,607,7.057966709136963
72,749,179,966,610,7.057966709136963
73,32,316,863,1067,7.1199867725372314
73,934,136,1406,1070,7.1199867725372314
73,0,386,130,684,7.1199867725372314
73,748,179,974,612,7.1199867725372314
73,1401,249,1662,607,7.1199867725372314
74,34,316,872,1067,7.182417631149292
74,937,140,1397,1070,7.182417631149292
74,0,385,131,684,7.182417631149292
74,1402,249,1661,608,7.182417631149292
74,744,179,968,611,7.182417631149292
75,38,316,880,1068,7.243438482284546
75,934,144,1391,1069,7.243438482284546
75,0,386,134,685,7.243438482284546
75,1402,250,1661,609,7.243438482284546
75,744,180,978,612,7.243438482284546
76,41,315,888,1068,7.305954933166504
76,929,148,1402,1070,7.305954933166504
76,0,385,136,684,7.305954933166504
76,1402,249,1662,607,7.305954933166504
76,732,180,975,611,7.305954933166504
77,46,317,897,1068,7.368971824645996
77,926,152,1418,1069,7.368971824645996
77,0,386,138,684,7.368971824645996
77,1404,249,1662,607,7.368971824645996
77,745,180,970,611,7.368971824645996
78,54,319,908,1068,7.432091951370239
78,915,153,1432,1069,7.432091951370239
78,0,386,139,685,7.432091951370239
78,1402,250,1629,608,7.432091951370239
78,737,181,966,612,7.432091951370239
79,65,320,918,1067,7.509177923202515
79,905,152,1443,1069,7.509177923202515
79,0,386,140,686,7.509177923202515
79,734,181,967,612,7.509177923202515
79,1402,250,1634,608,7.509177923202515
79,262,390,403,683,7.509177923202515
80,77,321,928,1067,7.586704969406128
80,896,154,1454,1068,7.586704969406128
80,0,388,141,686,7.586704969406128
80,261,390,416,683,7.586704969406128
80,1403,250,1651,608,7.586704969406128
80,747,182,969,612,7.586704969406128
81,82,318,945,1067,7.665247201919556
81,885,154,1465,1068,7.665247201919556
81,263,389,425,684,7.665247201919556
81,0,388,141,686,7.665247201919556
81,1402,250,1660,607,7.665247201919556
81,733,181,966,612,7.665247201919556
82,84,318,954,1067,7.7417731285095215
82,877,154,1481,1068,7.7417731285095215
82,262,389,431,684,7.7417731285095215
82,0,388,141,686,7.7417731285095215
82,1403,250,1656,607,7.7417731285095215
82,743,181,968,611,7.7417731285095215
83,86,317,958,1067,7.8188066482543945
83,869,151,1499,1068,7.8188066482543945
83,262,388,434,682,7.8188066482543945
83,0,387,141,685,7.8188066482543945
83,1403,250,1650,607,7.8188066482543945
83,729,180,986,611,7.8188066482543945
84,89,316,961,1067,7.895504713058472
84,861,151,1521,1068,7.895504713058472
84,262,387,437,683,7.895504713058472
84,0,387,141,685,7.895504713058472
84,732,180,987,610,7.895504713058472
84,1402,251,1641,607,7.895504713058472
85,90,317,964,1067,7.973266124725342
85,856,151,1539,1068,7.973266124725342
85,262,388,438,683,7.973266124725342
85,0,387,141,685,7.973266124725342
85,734,180,969,610,7.973765850067139
85,1403,249,1634,607,7.973765850067139
86,850,152,1555,1069,8.050287961959839
86,90,319,966,1067,8.050287961959839
86,262,388,438,684,8.050287961959839
86,0,388,141,686,8.050287961959839
86,734,180,970,610,8.050287961959839
86,1402,251,1638,608,8.050287961959839
87,847,150,1569,1069,8.127808332443237
87,90,320,966,1067,8.127808332443237
87,263,388,437,684,8.127808332443237
87,0,388,142,686,8.127808332443237
87,732,180,979,611,8.127808332443237
87,1402,251,1642,609,8.127808332443237
88,845,149,1579,1069,8.20534348487854
88,86,320,965,1067,8.20534348487854
88,263,388,435,684,8.20534348487854
88,0,388,142,685,8.20534348487854
88,734,180,991,610,8.20534348487854
88,1402,250,1634,609,8.20534348487854
89,836,149,1589,1068,8.282878160476685
89,82,322,961,1067,8.282878160476685
89,264,388,429,683,8.282878160476685
89,0,388,143,686,8.282878160476685
89,1403,250,1629,609,8.282878160476685
89,732,181,991,610,8.282878160476685
90,829,147,1597,1068,8.360544681549072
90,79,323,955,1067,8.360544681549072
90,0,387,143,685,8.360544681549072
90,263,388,418,683,8.360544681549072
90,750,180,981,610,8.360544681549072
90,1405,249,1636,607,8.360544681549072
91,827,147,1603,1068,8.438578605651855
91,71,325,947,1068,8.438578605651855
91,0,388,143,686,8.438578605651855
91,264,390,412,682,8.438578605651855
91,744,180,973,610,8.438578605651855
91,1406,249,1644,606,8.438578605651855
92,826,148,1606,1068,8.516601800918579
92,62,326,940,1068,8.516601800918579
92,0,388,145,685,8.516601800918579
92,266,389,406,683,8.516601800918579
92,750,180,972,610,8.516601800918579
92,1407,249,1635,605,8.516601800918579
93,826,146,1608,1068,8.593610525131226
93,53,328,932,1067,8.593610525131226
93,0,388,146,686,8.593610525131226
93,268,391,395,683,8.593610525131226
93,753,182,965,610,8.594110012054443
93,1407,250,1634,606,8.594110012054443
94,829,147,1612,1069,8.670615911483765
94,49,329,924,1067,8.670615911483765
94,0,389,148,687,8.670615911483765
94,1406,251,1640,607,8.670615911483765
94,750,183,968,611,8.670615911483765
94,270,389,382,683,8.670615911483765
95,833,149,1618,1069,8.748110294342041
95,46,329,913,1067,8.748110294342041
95,0,389,148,686,8.748110294342041
95,752,183,968,611,8.748110294342041
95,1405,250,1638,607,8.748110294342041
96,846,149,1621,1069,8.825132608413696
96,46,328,899,1067,8.825132608413696
96,0,389,150,687,8.825132608413696
96,1405,250,1655,607,8.825132608413696
96,754,183,989,611,8.825132608413696
97,854,148,1625,1069,8.902938842773438
97,52,328,887,1067,8.902938842773438
97,0,389,151,688,8.902938842773438
97,1407,251,1637,607,8.902938842773438
97,754,183,997,613,8.902938842773438
98,864,149,1628,1068,8.979450225830078
98,61,327,874,1067,8.979450225830078
98,0,390,151,688,8.979450225830078
98,1418,250,1656,606,8.979450225830078
98,754,183,989,612,8.979450225830078
99,862,148,1630,1068,9.05712080001831
99,78,325,862,1067,9.05712080001831
99,0,390,152,687,9.05712080001831
99,1409,249,1653,605,9.05712080001831
99,759,183,988,611,9.05712080001831
100,869,149,1632,1068,9.134135723114014
100,90,324,851,1067,9.134135723114014
100,0,389,153,688,9.134135723114014
100,1408,250,1657,606,9.134135723114014
100,757,182,996,611,9.134135723114014
101,880,148,1633,1068,9.211671352386475
101,113,325,841,1067,9.211671352386475
101,0,390,154,689,9.21217155456543
101,1408,250,1644,606,9.21217155456543
101,763,183,988,612,9.21217155456543
102,894,150,1633,1068,9.290693759918213
102,145,327,831,1067,9.290693759918213
102,0,392,158,690,9.290693759918213
102,1409,252,1659,607,9.290693759918213
102,760,185,998,614,9.290693759918213
103,913,153,1632,1067,9.366716623306274
103,176,328,822,1067,9.366716623306274
103,0,393,160,691,9.366716623306274
103,765,186,1001,614,9.366716623306274
103,1415,252,1656,607,9.36721658706665
104,190,328,813,1067,9.467148780822754
104,932,154,1635,1068,9.467148780822754
104,0,393,161,690,9.467648983001709
104,756,186,1000,614,9.467648983001709
104,1424,252,1647,607,9.467648983001709
105,188,329,805,1068,9.544594764709473
105,952,155,1638,1068,9.544594764709473
105,0,393,163,691,9.544594764709473
105,1427,252,1647,607,9.544594764709473
105,764,187,1001,614,9.544594764709473
106,188,330,801,1068,9.616940259933472
106,972,156,1639,1067,9.616940259933472
106,0,393,163,691,9.616940259933472
106,1433,251,1637,607,9.617440223693848
106,760,187,1001,614,9.617440223693848
106,1069,251,1243,613,9.617440223693848
107,190,329,799,1067,9.692434310913086
107,991,156,1637,1067,9.692434310913086
107,0,394,163,691,9.692934274673462
107,1442,251,1642,607,9.692934274673462
107,759,187,1002,614,9.692934274673462
108,194,328,795,1067,9.770465850830078
108,1018,155,1634,1066,9.770465850830078
108,0,393,163,691,9.770465850830078
108,1449,250,1640,608,9.770465850830078
108,758,187,1007,613,9.770465850830078
108,1068,252,1254,611,9.770465850830078
109,199,328,795,1067,9.845984935760498
109,1045,155,1631,1066,9.845984935760498
109,0,392,163,689,9.845984935760498
109,1454,250,1654,605,9.845984935760498
109,1070,251,1259,609,9.845984935760498
109,758,186,1007,612,9.845984935760498
110,204,328,796,1067,9.922016859054565
110,1073,153,1628,1066,9.922016859054565
110,0,392,163,689,9.922016859054565
110,1457,250,1645,604,9.922016859054565
110,1069,250,1261,609,9.922016859054565
110,752,186,1005,612,9.9225172996521
111,208,327,795,1068,9.99903416633606
111,1102,152,1621,1066,9.99903416633606
111,1460,250,1639,605,9.99903416633606
111,0,393,163,690,9.99903416633606
111,757,187,1008,613,9.99903416633606
111,1069,250,1262,611,9.99903416633606
112,212,327,798,1067,10.080548286437988
112,1135,154,1614,1066,10.080548286437988
112,1461,250,1642,605,10.080548286437988
112,0,393,164,690,10.080548286437988
112,749,187,1007,613,10.080548286437988
112,1070,251,1262,609,10.080548286437988
113,215,327,801,1067,10.152101993560791
113,1149,152,1607,1066,10.152101993560791
113,0,392,164,689,10.152101993560791
113,1464,248,1661,605,10.152101993560791
113,756,185,1001,612,10.152101993560791
113,1069,250,1264,609,10.152101993560791
114,218,327,807,1068,10.229612827301025
114,1148,152,1602,1066,10.229612827301025
114,0,392,164,690,10.229612827301025
114,1465,249,1653,605,10.229612827301025
114,761,186,1000,612,10.230112552642822
114,1069,250,1271,610,10.230112552642822
115,220,327,813,1068,10.307650566101074
115,1150,151,1595,1066,10.307650566101074
115,0,391,165,687,10.30815076828003
115,1069,248,1265,609,10.30815076828003
115,1467,248,1649,604,10.30815076828003
115,755,184,1000,611,10.30815076828003
116,222,326,820,1068,10.384185314178467
116,1149,153,1607,1066,10.384185314178467
116,1069,248,1259,608,10.384185314178467
116,1469,248,1636,603,10.384185314178467
116,0,391,166,686,10.384185314178467
116,752,184,995,611,10.384185314178467
117,223,327,837,1068,10.461551666259766
117,1153,153,1616,1067,10.461551666259766
117,1070,247,1258,607,10.461551666259766
117,0,391,166,686,10.461551666259766
117,1471,248,1646,603,10.461551666259766
117,754,184,997,611,10.461551666259766
118,224,328,853,1068,10.53960633277893
118,1157,152,1631,1067,10.53960633277893
118,1070,248,1262,608,10.53960633277893
118,0,392,167,688,10.53960633277893
118,754,185,1005,611,10.53960633277893
118,1472,248,1657,603,10.53960633277893
119,229,327,870,1068,10.617126226425171
119,1161,150,1649,1067,10.617126226425171
119,1070,247,1263,608,10.617126226425171
119,0,391,166,687,10.617126226425171
119,756,184,1009,611,10.617626190185547
119,1473,248,1650,604,10.617626190185547
120,235,326,882,1068,10.693118810653687
120,1156,148,1665,1067,10.6936194896698
120,1070,246,1263,607,10.6936194896698
120,754,183,1006,611,10.6936194896698
120,0,391,165,687,10.6936194896698
120,1475,245,1653,601,10.6936194896698
121,247,326,897,1068,10.77115249633789
121,1138,147,1680,1068,10.77115249633789
121,1071,246,1264,606,10.77115249633789
121,757,181,987,611,10.77115249633789
121,0,391,164,687,10.77115249633789
121,1477,244,1636,600,10.77115249633789
122,264,325,912,1069,10.847829580307007
122,1120,147,1693,1068,10.847829580307007
122,1070,245,1261,605,10.847829580307007
122,0,391,164,686,10.847829580307007
122,758,181,996,611,10.847829580307007
122,1478,244,1654,600,10.847829580307007
123,275,324,926,1069,10.924846410751343
123,1101,146,1704,1069,10.924846410751343
123,1070,244,1259,604,10.924846410751343
123,0,389,163,685,10.924846410751343
123,756,180,1005,609,10.924846410751343
123,1479,244,1668,599,10.924846410751343
124,267,323,937,1069,11.002381086349487
124,1090,147,1718,1068,11.002381086349487
124,1071,244,1257,604,11.002381086349487
124,0,389,164,684,11.002381086349487
124,748,180,1000,609,11.002381086349487
124,1479,244,1669,600,11.002381086349487
125,260,320,949,1068,11.078638553619385
125,1077,144,1735,1069,11.078638553619385
125,1071,244,1258,604,11.078638553619385
125,752,179,991,609,11.078638553619385
125,0,388,164,684,11.078638553619385
